speed_mph,speed_kmh,categoria_trafico
60.96,98.1053664,Vías rápidas
61.2,98.491608,Vías rápidas
61.41,98.8295694,Vías rápidas
61.87,99.5698658,Vías rápidas
61.24,98.55598160000001,Vías rápidas
61.94,99.68251959999999,Vías rápidas
62.12,99.9722008,Vías rápidas
62.64,100.8090576,Vías rápidas
59.18,95.2407412,Vías rápidas
62.26,100.19750839999999,Vías rápidas
61.96,99.7147064,Vías rápidas
62.98,101.35623319999999,Vías rápidas
63.4,102.032156,Vías rápidas
63.49,102.17699660000001,Vías rápidas
63.18,101.6781012,Vías rápidas
63.0,101.38842,Vías rápidas
62.88,101.19529920000001,Vías rápidas
62.34,100.32625560000001,Vías rápidas
62.22,100.1331348,Vías rápidas
61.36,98.7491024,Vías rápidas
61.41,98.8295694,Vías rápidas
61.22,98.5237948,Vías rápidas
60.92,98.0409928,Vías rápidas
61.16,98.42723439999999,Vías rápidas
62.71,100.9217114,Vías rápidas
63.77,102.62761180000001,Vías rápidas
44.31,71.3098554,Vías rápidas
25.78,41.4887852,Tráfico fluido
22.82,36.7251388,Tráfico moderado
32.61,52.4805774,Tráfico fluido
64.47,103.7541498,Vías rápidas
62.59,100.7285906,Vías rápidas
63.88,102.8046392,Vías rápidas
63.18,101.6781012,Vías rápidas
62.88,101.19529920000001,Vías rápidas
62.53,100.6320302,Vías rápidas
62.7,100.905618,Vías rápidas
63.48,102.16090319999999,Vías rápidas
62.42,100.4550028,Vías rápidas
63.58,102.32183719999999,Vías rápidas
63.98,102.9655732,Vías rápidas
63.41,102.04824939999999,Vías rápidas
62.49,100.5676566,Vías rápidas
61.68,99.2640912,Vías rápidas
61.18,98.4594212,Vías rápidas
61.05,98.25020699999999,Vías rápidas
60.93,98.0570862,Vías rápidas
61.12,98.36286079999999,Vías rápidas
62.62,100.7768708,Vías rápidas
61.71,99.3123714,Vías rápidas
41.0,65.98294,Vías rápidas
24.31,39.1230554,Tráfico moderado
23.02,37.0470068,Tráfico moderado
21.38,34.4076892,Tráfico moderado
57.56,92.63361040000001,Vías rápidas
62.98,101.35623319999999,Vías rápidas
63.1,101.54935400000001,Vías rápidas
62.92,101.2596728,Vías rápidas
60.62,97.55819079999999,Vías rápidas
61.05,98.25020699999999,Vías rápidas
61.34,98.71691560000001,Vías rápidas
62.61,100.7607774,Vías rápidas
60.88,97.9766192,Vías rápidas
63.1,101.54935400000001,Vías rápidas
63.18,101.6781012,Vías rápidas
63.28,101.8390352,Vías rápidas
62.47,100.5354698,Vías rápidas
61.83,99.50549219999999,Vías rápidas
61.31,98.6686354,Vías rápidas
60.91,98.0248994,Vías rápidas
60.88,97.9766192,Vías rápidas
60.99,98.1536466,Vías rápidas
62.5,100.58375,Vías rápidas
65.99,106.20034659999999,Vías rápidas
42.72,68.7510048,Vías rápidas
23.78,38.2701052,Tráfico moderado
24.21,38.9621214,Tráfico moderado
21.98,35.3732932,Tráfico moderado
49.65,79.903731,Vías rápidas
61.53,99.0226902,Vías rápidas
62.85,101.147019,Vías rápidas
62.87,101.17920579999999,Vías rápidas
63.17,101.6620078,Vías rápidas
61.9,99.618146,Vías rápidas
62.38,100.3906292,Vías rápidas
63.95,102.917293,Vías rápidas
62.51,100.5998434,Vías rápidas
63.16,101.6459144,Vías rápidas
63.34,101.9355956,Vías rápidas
62.45,100.50328300000001,Vías rápidas
62.15,100.020481,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.28,98.6203552,Vías rápidas
61.01,98.18583339999999,Vías rápidas
60.88,97.9766192,Vías rápidas
61.32,98.6847288,Vías rápidas
62.77,101.01827180000001,Vías rápidas
55.05,88.594167,Vías rápidas
32.09,51.6437206,Tráfico fluido
21.39,34.4237826,Tráfico moderado
22.17,35.679067800000006,Tráfico moderado
21.09,33.9409806,Tráfico moderado
38.19,61.4606946,Tráfico fluido
63.87,102.7885458,Vías rápidas
62.39,100.4067226,Vías rápidas
62.82,101.0987388,Vías rápidas
61.66,99.23190439999999,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.97,99.7307998,Vías rápidas
62.5,100.58375,Vías rápidas
61.47,98.9261298,Vías rápidas
62.03,99.8273602,Vías rápidas
62.66,100.8412444,Vías rápidas
62.34,100.32625560000001,Vías rápidas
62.77,101.01827180000001,Vías rápidas
61.58,99.1031572,Vías rápidas
61.43,98.8617562,Vías rápidas
61.02,98.20192680000001,Vías rápidas
60.95,98.089273,Vías rápidas
61.04,98.2341136,Vías rápidas
62.52,100.6159368,Vías rápidas
63.48,102.16090319999999,Vías rápidas
46.03,74.07792020000001,Vías rápidas
27.89,44.8844926,Tráfico fluido
31.12,50.0826608,Tráfico fluido
58.65,94.38779099999999,Vías rápidas
62.27,100.2136018,Vías rápidas
64.64,104.0277376,Vías rápidas
64.58,103.9311772,Vías rápidas
64.58,103.9311772,Vías rápidas
63.9,102.836826,Vías rápidas
63.38,101.99996920000001,Vías rápidas
63.12,101.5815408,Vías rápidas
63.58,102.32183719999999,Vías rápidas
62.32,100.2940688,Vías rápidas
62.9,101.227486,Vías rápidas
64.04,103.06213360000001,Vías rápidas
63.45,102.112623,Vías rápidas
63.38,101.99996920000001,Vías rápidas
62.74,100.9699916,Vías rápidas
61.88,99.5859592,Vías rápidas
61.42,98.8456628,Vías rápidas
61.22,98.5237948,Vías rápidas
60.92,98.0409928,Vías rápidas
61.78,99.42502520000001,Vías rápidas
62.82,101.0987388,Vías rápidas
63.22,101.7424748,Vías rápidas
63.58,102.32183719999999,Vías rápidas
63.2,101.710288,Vías rápidas
60.96,98.1053664,Vías rápidas
63.08,101.5171672,Vías rápidas
61.89,99.60205260000001,Vías rápidas
44.88,72.22717920000001,Vías rápidas
61.82,99.4893988,Vías rápidas
62.88,101.19529920000001,Vías rápidas
62.08,99.9078272,Vías rápidas
56.59,91.0725506,Vías rápidas
60.56,97.4616304,Vías rápidas
61.28,98.6203552,Vías rápidas
60.52,97.39725680000001,Vías rápidas
62.01,99.7951734,Vías rápidas
62.59,100.7285906,Vías rápidas
62.08,99.9078272,Vías rápidas
61.75,99.376745,Vías rápidas
61.58,99.1031572,Vías rápidas
61.1,98.330674,Vías rápidas
,,
61.28,98.6203552,Vías rápidas
61.44,98.87784959999999,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.61,99.15143739999999,Vías rápidas
61.49,98.9583166,Vías rápidas
62.61,100.7607774,Vías rápidas
63.18,101.6781012,Vías rápidas
63.93,102.8851062,Vías rápidas
63.24,101.7746616,Vías rápidas
62.38,100.3906292,Vías rápidas
63.23,101.7585682,Vías rápidas
62.94,101.2918596,Vías rápidas
63.45,102.112623,Vías rápidas
63.49,102.17699660000001,Vías rápidas
63.57,102.3057438,Vías rápidas
64.18,103.2874412,Vías rápidas
62.61,100.7607774,Vías rápidas
61.12,98.36286079999999,Vías rápidas
62.44,100.4871896,Vías rápidas
62.09,99.9239206,Vías rápidas
61.58,99.1031572,Vías rápidas
61.21,98.5077014,Vías rápidas
61.03,98.2180202,Vías rápidas
61.08,98.2984872,Vías rápidas
61.19,98.4755146,Vías rápidas
61.98,99.74689319999999,Vías rápidas
66.77,107.45563179999999,Vías rápidas
47.11,75.8160074,Vías rápidas
23.52,37.8516768,Tráfico moderado
22.05,35.485947,Tráfico moderado
21.33,34.327222199999994,Tráfico moderado
48.38,77.8598692,Vías rápidas
63.01,101.4045134,Vías rápidas
62.96,101.3240464,Vías rápidas
63.68,102.4827712,Vías rápidas
63.34,101.9355956,Vías rápidas
61.64,99.1997176,Vías rápidas
63.06,101.4849804,Vías rápidas
63.41,102.04824939999999,Vías rápidas
64.08,103.12650719999999,Vías rápidas
63.1,101.54935400000001,Vías rápidas
62.94,101.2918596,Vías rápidas
62.43,100.4710962,Vías rápidas
62.37,100.37453579999999,Vías rápidas
61.81,99.4733054,Vías rápidas
61.22,98.5237948,Vías rápidas
61.16,98.42723439999999,Vías rápidas
60.93,98.0570862,Vías rápidas
61.08,98.2984872,Vías rápidas
62.42,100.4550028,Vías rápidas
65.29,105.0738086,Vías rápidas
40.36,64.9529624,Tráfico fluido
21.5,34.60081,Tráfico moderado
21.39,34.4237826,Tráfico moderado
22.72,36.5642048,Tráfico moderado
47.5,76.44365,Vías rápidas
63.54,102.2574636,Vías rápidas
63.02,101.4206068,Vías rápidas
60.54,97.4294436,Vías rápidas
61.69,99.2801846,Vías rápidas
61.03,98.2180202,Vías rápidas
61.2,98.491608,Vías rápidas
61.16,98.42723439999999,Vías rápidas
62.59,100.7285906,Vías rápidas
63.04,101.45279359999999,Vías rápidas
61.88,99.5859592,Vías rápidas
62.03,99.8273602,Vías rápidas
61.62,99.1675308,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.08,98.2984872,Vías rápidas
60.94,98.07317959999999,Vías rápidas
60.97,98.1214598,Vías rápidas
61.05,98.25020699999999,Vías rápidas
62.7,100.905618,Vías rápidas
63.05,101.468887,Vías rápidas
33.82,54.4278788,Tráfico fluido
22.72,36.5642048,Tráfico moderado
21.44,34.5042496,Tráfico moderado
23.71,38.1574514,Tráfico moderado
66.87,107.6165658,Vías rápidas
63.63,102.4023042,Vías rápidas
65.18,104.8967812,Vías rápidas
63.27,101.82294180000001,Vías rápidas
63.33,101.9195022,Vías rápidas
61.23,98.5398882,Vías rápidas
62.89,101.2113926,Vías rápidas
63.51,102.2091834,Vías rápidas
63.3,101.87122199999999,Vías rápidas
63.41,102.04824939999999,Vías rápidas
61.68,99.2640912,Vías rápidas
62.12,99.9722008,Vías rápidas
61.82,99.4893988,Vías rápidas
61.4,98.813476,Vías rápidas
61.32,98.6847288,Vías rápidas
60.98,98.1375532,Vías rápidas
60.8,97.847872,Vías rápidas
61.1,98.330674,Vías rápidas
62.51,100.5998434,Vías rápidas
64.08,103.12650719999999,Vías rápidas
48.26,77.6667484,Vías rápidas
22.98,36.9826332,Tráfico moderado
25.34,40.7806756,Tráfico fluido
44.39,71.4386026,Vías rápidas
60.84,97.9122456,Vías rápidas
63.03,101.4367002,Vías rápidas
62.68,100.8734312,Vías rápidas
63.49,102.17699660000001,Vías rápidas
63.12,101.5815408,Vías rápidas
60.47,97.3167898,Vías rápidas
61.58,99.1031572,Vías rápidas
61.39,98.7973826,Vías rápidas
62.99,101.37232660000001,Vías rápidas
62.74,100.9699916,Vías rápidas
61.78,99.42502520000001,Vías rápidas
60.68,97.65475119999999,Vías rápidas
61.32,98.6847288,Vías rápidas
61.42,98.8456628,Vías rápidas
61.26,98.5881684,Vías rápidas
60.98,98.1375532,Vías rápidas
60.92,98.0409928,Vías rápidas
61.02,98.20192680000001,Vías rápidas
62.68,100.8734312,Vías rápidas
63.56,102.2896504,Vías rápidas
58.79,94.6130986,Vías rápidas
37.94,61.058359599999996,Tráfico fluido
28.19,45.3672946,Tráfico fluido
22.6,36.371084,Tráfico moderado
34.78,55.9728452,Tráfico fluido
64.17,103.2713478,Vías rápidas
62.6,100.744684,Vías rápidas
63.46,102.1287164,Vías rápidas
63.44,102.0965296,Vías rápidas
61.82,99.4893988,Vías rápidas
62.06,99.87564040000001,Vías rápidas
62.63,100.7929642,Vías rápidas
63.56,102.2896504,Vías rápidas
63.02,101.4206068,Vías rápidas
61.86,99.5537724,Vías rápidas
62.31,100.2779754,Vías rápidas
62.55,100.664217,Vías rápidas
62.29,100.2457886,Vías rápidas
61.61,99.15143739999999,Vías rápidas
61.16,98.42723439999999,Vías rápidas
61.14,98.3950476,Vías rápidas
61.24,98.55598160000001,Vías rápidas
61.51,98.9905034,Vías rápidas
62.25,100.181415,Vías rápidas
62.22,100.1331348,Vías rápidas
62.3,100.261882,Vías rápidas
62.75,100.986085,Vías rápidas
62.39,100.4067226,Vías rápidas
63.07,101.5010738,Vías rápidas
63.43,102.0804362,Vías rápidas
63.0,101.38842,Vías rápidas
62.2,100.100948,Vías rápidas
62.93,101.27576619999999,Vías rápidas
62.55,100.664217,Vías rápidas
63.08,101.5171672,Vías rápidas
59.94,96.4638396,Vías rápidas
63.0,101.38842,Vías rápidas
60.5,97.36507,Vías rápidas
59.98,96.5282132,Vías rápidas
62.01,99.7951734,Vías rápidas
62.09,99.9239206,Vías rápidas
62.06,99.87564040000001,Vías rápidas
61.88,99.5859592,Vías rápidas
61.22,98.5237948,Vías rápidas
60.86,97.9444324,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.24,98.55598160000001,Vías rápidas
61.78,99.42502520000001,Vías rápidas
62.02,99.8112668,Vías rápidas
62.29,100.2457886,Vías rápidas
63.13,101.5976342,Vías rápidas
63.33,101.9195022,Vías rápidas
64.18,103.2874412,Vías rápidas
64.16,103.2552544,Vías rápidas
63.33,101.9195022,Vías rápidas
64.73,104.1725782,Vías rápidas
64.04,103.06213360000001,Vías rápidas
63.67,102.4666778,Vías rápidas
62.99,101.37232660000001,Vías rápidas
63.02,101.4206068,Vías rápidas
63.35,101.951689,Vías rápidas
62.56,100.6803104,Vías rápidas
61.71,99.3123714,Vías rápidas
61.44,98.87784959999999,Vías rápidas
61.67,99.24799780000001,Vías rápidas
61.76,99.3928384,Vías rápidas
61.25,98.572075,Vías rápidas
60.93,98.0570862,Vías rápidas
60.68,97.65475119999999,Vías rápidas
61.16,98.42723439999999,Vías rápidas
62.3,100.261882,Vías rápidas
60.41,97.2202294,Vías rápidas
43.08,69.3303672,Vías rápidas
25.02,40.2656868,Tráfico fluido
27.05,43.532647000000004,Tráfico fluido
59.32,95.4660488,Vías rápidas
61.64,99.1997176,Vías rápidas
63.58,102.32183719999999,Vías rápidas
62.48,100.55156319999999,Vías rápidas
62.83,101.1148322,Vías rápidas
61.12,98.36286079999999,Vías rápidas
55.12,88.70682079999999,Vías rápidas
58.68,94.4360712,Vías rápidas
58.32,93.8567088,Vías rápidas
60.81,97.8639654,Vías rápidas
61.55,99.05487699999999,Vías rápidas
61.13,98.37895420000001,Vías rápidas
59.32,95.4660488,Vías rápidas
60.85,97.92833900000001,Vías rápidas
61.46,98.9100364,Vías rápidas
60.98,98.1375532,Vías rápidas
60.88,97.9766192,Vías rápidas
60.79,97.83177859999999,Vías rápidas
60.78,97.8156852,Vías rápidas
61.34,98.71691560000001,Vías rápidas
57.84,93.08422560000001,Vías rápidas
35.37,56.9223558,Tráfico fluido
21.37,34.391595800000005,Tráfico moderado
19.92,32.058052800000006,Tráfico moderado
21.97,35.3571998,Tráfico moderado
36.44,58.6443496,Tráfico fluido
60.26,96.9788284,Vías rápidas
62.48,100.55156319999999,Vías rápidas
63.6,102.354024,Vías rápidas
64.5,103.80243,Vías rápidas
63.15,101.62982099999999,Vías rápidas
63.36,101.9677824,Vías rápidas
63.44,102.0965296,Vías rápidas
63.86,102.77245239999999,Vías rápidas
63.48,102.16090319999999,Vías rápidas
62.99,101.37232660000001,Vías rápidas
63.23,101.7585682,Vías rápidas
61.96,99.7147064,Vías rápidas
61.42,98.8456628,Vías rápidas
60.74,97.75131160000001,Vías rápidas
60.62,97.55819079999999,Vías rápidas
60.67,97.6386578,Vías rápidas
60.42,97.2363228,Vías rápidas
60.82,97.8800588,Vías rápidas
59.85,96.318999,Vías rápidas
34.93,56.2142462,Tráfico fluido
20.57,33.1041238,Tráfico moderado
22.49,36.194056599999996,Tráfico moderado
23.76,38.237918400000005,Tráfico moderado
38.92,62.6355128,Tráfico fluido
61.81,99.4733054,Vías rápidas
61.22,98.5237948,Vías rápidas
61.53,99.0226902,Vías rápidas
62.39,100.4067226,Vías rápidas
61.07,98.2823938,Vías rápidas
61.87,99.5698658,Vías rápidas
62.83,101.1148322,Vías rápidas
63.6,102.354024,Vías rápidas
63.04,101.45279359999999,Vías rápidas
62.62,100.7768708,Vías rápidas
62.59,100.7285906,Vías rápidas
62.28,100.2296952,Vías rápidas
61.62,99.1675308,Vías rápidas
61.33,98.70082219999999,Vías rápidas
61.03,98.2180202,Vías rápidas
60.8,97.847872,Vías rápidas
61.2,98.491608,Vías rápidas
62.46,100.5193764,Vías rápidas
64.05,103.078227,Vías rápidas
42.01,67.60837339999999,Vías rápidas
22.83,36.7412322,Tráfico moderado
29.49,47.4594366,Tráfico fluido
41.32,66.4979288,Vías rápidas
63.01,101.4045134,Vías rápidas
63.52,102.2252768,Vías rápidas
63.33,101.9195022,Vías rápidas
63.34,101.9355956,Vías rápidas
63.08,101.5171672,Vías rápidas
61.69,99.2801846,Vías rápidas
54.05,86.984827,Vías rápidas
59.82,96.2707188,Vías rápidas
63.22,101.7424748,Vías rápidas
62.77,101.01827180000001,Vías rápidas
62.89,101.2113926,Vías rápidas
63.01,101.4045134,Vías rápidas
62.18,100.0687612,Vías rápidas
61.81,99.4733054,Vías rápidas
61.5,98.97441,Vías rápidas
61.12,98.36286079999999,Vías rápidas
60.98,98.1375532,Vías rápidas
61.35,98.733009,Vías rápidas
62.31,100.2779754,Vías rápidas
64.06,103.0943204,Vías rápidas
59.02,94.9832468,Vías rápidas
40.84,65.7254456,Vías rápidas
31.22,50.2435948,Tráfico fluido
57.58,92.6657972,Vías rápidas
62.31,100.2779754,Vías rápidas
62.72,100.9378048,Vías rápidas
60.21,96.8983614,Vías rápidas
62.31,100.2779754,Vías rápidas
64.2,103.31962800000001,Vías rápidas
62.96,101.3240464,Vías rápidas
63.35,101.951689,Vías rápidas
62.06,99.87564040000001,Vías rápidas
61.82,99.4893988,Vías rápidas
60.38,97.1719492,Vías rápidas
58.81,94.6452854,Vías rápidas
59.58,95.88447719999999,Vías rápidas
62.65,100.82515099999999,Vías rápidas
62.13,99.9882942,Vías rápidas
61.38,98.7812892,Vías rápidas
61.18,98.4594212,Vías rápidas
61.07,98.2823938,Vías rápidas
61.07,98.2823938,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.12,98.36286079999999,Vías rápidas
61.04,98.2341136,Vías rápidas
62.71,100.9217114,Vías rápidas
62.08,99.9078272,Vías rápidas
62.25,100.181415,Vías rápidas
61.25,98.572075,Vías rápidas
61.93,99.6664262,Vías rápidas
61.04,98.2341136,Vías rápidas
60.99,98.1536466,Vías rápidas
53.85,86.662959,Vías rápidas
61.35,98.733009,Vías rápidas
61.66,99.23190439999999,Vías rápidas
62.24,100.1653216,Vías rápidas
61.89,99.60205260000001,Vías rápidas
62.59,100.7285906,Vías rápidas
60.98,98.1375532,Vías rápidas
62.91,101.24357939999999,Vías rápidas
62.8,101.066552,Vías rápidas
62.79,101.0504586,Vías rápidas
61.91,99.6342394,Vías rápidas
61.56,99.07097040000001,Vías rápidas
61.06,98.2663004,Vías rápidas
61.11,98.3467674,Vías rápidas
61.32,98.6847288,Vías rápidas
61.98,99.74689319999999,Vías rápidas
62.11,99.9561074,Vías rápidas
62.83,101.1148322,Vías rápidas
63.58,102.32183719999999,Vías rápidas
63.48,102.16090319999999,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.94,99.68251959999999,Vías rápidas
62.02,99.8112668,Vías rápidas
61.7,99.296278,Vías rápidas
62.38,100.3906292,Vías rápidas
62.02,99.8112668,Vías rápidas
61.63,99.1836242,Vías rápidas
61.91,99.6342394,Vías rápidas
62.96,101.3240464,Vías rápidas
62.6,100.744684,Vías rápidas
62.3,100.261882,Vías rápidas
63.48,102.16090319999999,Vías rápidas
63.21,101.7263814,Vías rápidas
62.51,100.5998434,Vías rápidas
62.28,100.2296952,Vías rápidas
62.32,100.2940688,Vías rápidas
60.92,98.0409928,Vías rápidas
61.09,98.3145806,Vías rápidas
62.31,100.2779754,Vías rápidas
62.77,101.01827180000001,Vías rápidas
45.53,73.2732502,Vías rápidas
24.38,39.235709199999995,Tráfico moderado
23.23,37.3849682,Tráfico moderado
49.77,80.09685180000001,Vías rápidas
62.1,99.940014,Vías rápidas
62.02,99.8112668,Vías rápidas
62.12,99.9722008,Vías rápidas
62.28,100.2296952,Vías rápidas
62.38,100.3906292,Vías rápidas
61.11,98.3467674,Vías rápidas
61.6,99.135344,Vías rápidas
61.35,98.733009,Vías rápidas
62.56,100.6803104,Vías rápidas
63.17,101.6620078,Vías rápidas
62.62,100.7768708,Vías rápidas
62.31,100.2779754,Vías rápidas
61.96,99.7147064,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.28,98.6203552,Vías rápidas
61.01,98.18583339999999,Vías rápidas
60.88,97.9766192,Vías rápidas
61.13,98.37895420000001,Vías rápidas
62.82,101.0987388,Vías rápidas
64.4,103.641496,Vías rápidas
57.33,92.26346219999999,Vías rápidas
33.54,53.9772636,Tráfico fluido
22.98,36.9826332,Tráfico moderado
31.65,50.935610999999994,Tráfico fluido
59.49,95.7396366,Vías rápidas
62.63,100.7929642,Vías rápidas
51.55,82.961477,Vías rápidas
58.68,94.4360712,Vías rápidas
60.91,98.0248994,Vías rápidas
60.02,96.5925868,Vías rápidas
61.37,98.7651958,Vías rápidas
61.58,99.1031572,Vías rápidas
62.53,100.6320302,Vías rápidas
62.69,100.8895246,Vías rápidas
61.67,99.24799780000001,Vías rápidas
61.91,99.6342394,Vías rápidas
62.09,99.9239206,Vías rápidas
61.69,99.2801846,Vías rápidas
61.22,98.5237948,Vías rápidas
60.96,98.1053664,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.26,98.5881684,Vías rápidas
62.73,100.9538982,Vías rápidas
68.32,109.9501088,Vías rápidas
39.44,63.47236959999999,Tráfico fluido
22.66,36.4676444,Tráfico moderado
24.38,39.235709199999995,Tráfico moderado
37.18,59.8352612,Tráfico fluido
54.84,88.2562056,Vías rápidas
61.41,98.8295694,Vías rápidas
62.35,100.342349,Vías rápidas
61.51,98.9905034,Vías rápidas
61.65,99.215811,Vías rápidas
60.42,97.2363228,Vías rápidas
61.38,98.7812892,Vías rápidas
63.06,101.4849804,Vías rápidas
62.1,99.940014,Vías rápidas
63.19,101.69419459999999,Vías rápidas
62.66,100.8412444,Vías rápidas
63.01,101.4045134,Vías rápidas
62.22,100.1331348,Vías rápidas
61.65,99.215811,Vías rápidas
61.06,98.2663004,Vías rápidas
61.01,98.18583339999999,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.13,98.37895420000001,Vías rápidas
62.45,100.50328300000001,Vías rápidas
57.58,92.6657972,Vías rápidas
40.41,65.03342939999999,Vías rápidas
25.08,40.3622472,Tráfico fluido
25.12,40.4266208,Tráfico fluido
28.03,45.1098002,Tráfico fluido
57.76,92.95547839999999,Vías rápidas
61.38,98.7812892,Vías rápidas
61.43,98.8617562,Vías rápidas
62.48,100.55156319999999,Vías rápidas
62.36,100.3584424,Vías rápidas
62.28,100.2296952,Vías rápidas
61.37,98.7651958,Vías rápidas
62.78,101.0343652,Vías rápidas
62.86,101.1631124,Vías rápidas
62.81,101.0826454,Vías rápidas
62.54,100.6481236,Vías rápidas
62.54,100.6481236,Vías rápidas
62.59,100.7285906,Vías rápidas
61.82,99.4893988,Vías rápidas
61.51,98.9905034,Vías rápidas
60.98,98.1375532,Vías rápidas
60.97,98.1214598,Vías rápidas
61.12,98.36286079999999,Vías rápidas
62.21,100.1170414,Vías rápidas
63.7,102.51495800000001,Vías rápidas
60.39,97.1880426,Vías rápidas
44.82,72.1306188,Vías rápidas
33.11,53.285247399999996,Tráfico fluido
53.3,85.777822,Vías rápidas
52.14,83.9109876,Vías rápidas
61.06,98.2663004,Vías rápidas
61.04,98.2341136,Vías rápidas
61.51,98.9905034,Vías rápidas
61.62,99.1675308,Vías rápidas
60.36,97.1397624,Vías rápidas
61.37,98.7651958,Vías rápidas
62.25,100.181415,Vías rápidas
63.49,102.17699660000001,Vías rápidas
63.55,102.273557,Vías rápidas
63.41,102.04824939999999,Vías rápidas
63.02,101.4206068,Vías rápidas
63.18,101.6781012,Vías rápidas
62.48,100.55156319999999,Vías rápidas
61.7,99.296278,Vías rápidas
61.08,98.2984872,Vías rápidas
63.59,102.3379306,Vías rápidas
61.65,99.215811,Vías rápidas
61.5,98.97441,Vías rápidas
62.36,100.3584424,Vías rápidas
62.04,99.8434536,Vías rápidas
63.08,101.5171672,Vías rápidas
62.48,100.55156319999999,Vías rápidas
61.47,98.9261298,Vías rápidas
61.69,99.2801846,Vías rápidas
63.08,101.5171672,Vías rápidas
61.62,99.1675308,Vías rápidas
64.76,104.22085840000001,Vías rápidas
61.7,99.296278,Vías rápidas
61.55,99.05487699999999,Vías rápidas
61.74,99.3606516,Vías rápidas
64.93,104.49444620000001,Vías rápidas
62.98,101.35623319999999,Vías rápidas
61.48,98.9422232,Vías rápidas
65.66,105.66926439999999,Vías rápidas
65.32,105.12208879999999,Vías rápidas
63.86,102.77245239999999,Vías rápidas
64.22,103.3518148,Vías rápidas
62.42,100.4550028,Vías rápidas
64.64,104.0277376,Vías rápidas
64.26,103.41618840000001,Vías rápidas
62.89,101.2113926,Vías rápidas
61.31,98.6686354,Vías rápidas
61.83,99.50549219999999,Vías rápidas
63.88,102.8046392,Vías rápidas
63.06,101.4849804,Vías rápidas
62.75,100.986085,Vías rápidas
62.78,101.0343652,Vías rápidas
61.66,99.23190439999999,Vías rápidas
61.12,98.36286079999999,Vías rápidas
59.91,96.41555939999999,Vías rápidas
61.17,98.4433278,Vías rápidas
59.71,96.0936914,Vías rápidas
65.73,105.7819182,Vías rápidas
61.95,99.69861300000001,Vías rápidas
60.75,97.767405,Vías rápidas
60.88,97.9766192,Vías rápidas
61.44,98.87784959999999,Vías rápidas
60.06,96.6569604,Vías rápidas
61.47,98.9261298,Vías rápidas
61.37,98.7651958,Vías rápidas
60.98,98.1375532,Vías rápidas
60.36,97.1397624,Vías rápidas
59.92,96.43165280000001,Vías rápidas
56.7,91.249578,Vías rápidas
60.86,97.9444324,Vías rápidas
62.07,99.8917338,Vías rápidas
64.16,103.2552544,Vías rápidas
41.97,67.5439998,Vías rápidas
19.83,31.913212199999997,Tráfico moderado
19.12,30.7705808,Tráfico moderado
25.88,41.6497192,Tráfico fluido
51.98,83.6534932,Vías rápidas
62.13,99.9882942,Vías rápidas
62.28,100.2296952,Vías rápidas
63.31,101.8873154,Vías rápidas
62.18,100.0687612,Vías rápidas
61.9,99.618146,Vías rápidas
61.82,99.4893988,Vías rápidas
61.59,99.1192506,Vías rápidas
62.04,99.8434536,Vías rápidas
63.12,101.5815408,Vías rápidas
62.57,100.6964038,Vías rápidas
62.25,100.181415,Vías rápidas
62.3,100.261882,Vías rápidas
61.58,99.1031572,Vías rápidas
61.08,98.2984872,Vías rápidas
60.81,97.8639654,Vías rápidas
60.93,98.0570862,Vías rápidas
61.23,98.5398882,Vías rápidas
62.64,100.8090576,Vías rápidas
63.48,102.16090319999999,Vías rápidas
45.79,73.6916786,Vías rápidas
25.06,40.3300604,Tráfico fluido
26.35,42.406109,Tráfico fluido
37.78,60.800865200000004,Tráfico fluido
60.85,97.92833900000001,Vías rápidas
63.0,101.38842,Vías rápidas
62.06,99.87564040000001,Vías rápidas
62.29,100.2457886,Vías rápidas
61.51,98.9905034,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.8,99.457212,Vías rápidas
61.62,99.1675308,Vías rápidas
63.04,101.45279359999999,Vías rápidas
63.62,102.3862108,Vías rápidas
62.3,100.261882,Vías rápidas
62.48,100.55156319999999,Vías rápidas
62.02,99.8112668,Vías rápidas
61.82,99.4893988,Vías rápidas
61.4,98.813476,Vías rápidas
61.09,98.3145806,Vías rápidas
60.87,97.9605258,Vías rápidas
61.19,98.4755146,Vías rápidas
62.83,101.1148322,Vías rápidas
61.87,99.5698658,Vías rápidas
42.11,67.7693074,Vías rápidas
23.18,37.3045012,Tráfico moderado
22.38,36.017029199999996,Tráfico moderado
22.18,35.6951612,Tráfico moderado
34.98,56.2947132,Tráfico fluido
63.31,101.8873154,Vías rápidas
64.71,104.14039139999998,Vías rápidas
63.5,102.19309,Vías rápidas
63.27,101.82294180000001,Vías rápidas
61.37,98.7651958,Vías rápidas
62.34,100.32625560000001,Vías rápidas
